transaction_amount,transaction_card_type,transaction_ecommerce_website_name,transaction_country_name,transaction_datetime,transaction_id,transaction_city_name,transaction_product_name
117.48,MasterCard,www.flipkart.com,Israel,14-05-2019 15:29,303,Jerusalem,LAN Cable
356.11,Visa,www.snapdeal.com,Inida,14-05-2019 15:29,304,New Delhi,Wrist Watch
483.61,Visa,www.amazon.com,India,14-05-2019 15:29,305,Pune,Text Books
245.44,Visa,www.ebay.com,India,14-05-2019 15:29,306,Kolkata,External Hard Drive
225.59,MasterCard,www.snapdeal.com,Inida,14-05-2019 15:29,307,New Delhi,Text Books
72.08,MasterCard,www.amazon.com,India,14-05-2019 15:29,308,Bangalore,Text Books
340.24,MasterCard,www.ebay.com,India,14-05-2019 15:29,309,Chennai,LAN Cable
453.59,Maestro,www.flipkart.com,Thailand,14-05-2019 15:29,310,Bangkok,LAN Cable
240.34,Maestro,www.ebay.com,India,14-05-2019 15:29,311,Chennai,TV
293.61,Visa,www.amazon.com,Thailand,14-05-2019 15:29,312,Bangkok,TV
271.58,Maestro,www.snapdeal.com,India,14-05-2019 15:29,313,Kolkata,Text Books
465.11,Maestro,www.snapdeal.com,Singapore,14-05-2019 15:29,314,Singapore,Text Books
268.07,Visa,www.snapdeal.com,India,14-05-2019 15:29,315,Chennai,LAN Cable
407.48,Visa,www.amazon.com,Israel,14-05-2019 15:29,316,Jerusalem,Wrist Watch
322.64,MasterCard,www.snapdeal.com,United Kingdom,14-05-2019 15:29,317,London,Wrist Band
341.97,Maestro,www.amazon.com,India,14-05-2019 15:29,318,Hyderabad,LAN Cable
392.44,MasterCard,www.flipkart.com,United Kingdom,14-05-2019 15:29,319,London,LAN Cable
28.95,Visa,www.snapdeal.com,India,14-05-2019 15:29,320,Kolkata,Laptop
432.27,MasterCard,www.amazon.com,France,14-05-2019 15:29,321,Paris,TV Stand
510.34,MasterCard,www.amazon.com,India,14-05-2019 15:29,322,Pune,Desktop Computer
16.05,MasterCard,www.snapdeal.com,Israel,14-05-2019 15:29,323,Jerusalem,Wrist Watch
32.76,Visa,www.flipkart.com,Thailand,14-05-2019 15:29,324,Bangkok,HDMI Cable
260.21,MasterCard,www.flipkart.com,India,14-05-2019 15:29,325,Bangalore,External Hard Drive
499.65,Maestro,www.amazon.com,France,14-05-2019 15:29,326,Paris,TV
250.68,MasterCard,www.flipkart.com,France,14-05-2019 15:29,327,Paris,Mobile Phone
469.14,MasterCard,www.snapdeal.com,India,14-05-2019 15:29,328,Pune,TV
489.32,Visa,www.flipkart.com,Israel,14-05-2019 15:29,329,Jerusalem,Mobile Phone
125.87,Maestro,www.flipkart.com,Thailand,14-05-2019 15:29,330,Bangkok,Wrist Watch
363.4,MasterCard,www.snapdeal.com,Italy,14-05-2019 15:29,331,Rome,TV
530.76,Visa,www.flipkart.com,Inida,14-05-2019 15:29,332,New Delhi,Text Books
227.37,Visa,www.flipkart.com,India,14-05-2019 15:29,333,Kolkata,Desktop Computer
285.12,Visa,www.flipkart.com,India,14-05-2019 15:29,334,Mumbai,Laptop
431.22,Maestro,www.flipkart.com,Israel,14-05-2019 15:29,335,Jerusalem,Wrist Band
451.79,Maestro,www.flipkart.com,France,14-05-2019 15:29,336,Paris,Wrist Watch
368.67,MasterCard,www.amazon.com,Thailand,14-05-2019 15:29,337,Bangkok,Mobile Phone
284.05,Maestro,www.amazon.com,India,14-05-2019 15:29,338,Kolkata,Pen Drive
466.57,MasterCard,www.flipkart.com,India,14-05-2019 15:29,339,Chennai,Desktop Computer
197.23,Visa,www.snapdeal.com,Inida,14-05-2019 15:29,340,New Delhi,TV Stand
344.06,MasterCard,www.ebay.com,Italy,14-05-2019 15:29,341,Rome,TV Stand
172.68,MasterCard,www.snapdeal.com,Singapore,14-05-2019 15:29,342,Singapore,Pen Drive
359.7,MasterCard,www.ebay.com,Singapore,14-05-2019 15:29,343,Singapore,TV
370.78,MasterCard,www.flipkart.com,Inida,14-05-2019 15:29,344,New Delhi,TV
265.23,MasterCard,www.amazon.com,India,14-05-2019 15:29,345,Chennai,Desktop Computer
388.06,Visa,www.snapdeal.com,Italy,14-05-2019 15:29,346,Rome,Laptop
243.9,MasterCard,www.flipkart.com,India,14-05-2019 15:29,347,Kolkata,Wrist Band
33.27,MasterCard,www.ebay.com,Singapore,14-05-2019 15:29,348,Singapore,Desktop Computer
305.03,Maestro,www.amazon.com,India,14-05-2019 15:30,349,Kolkata,TV Stand
47.9,Visa,www.amazon.com,India,14-05-2019 15:30,350,Kolkata,Laptop
361.92,Visa,www.amazon.com,Singapore,14-05-2019 15:30,351,Singapore,Mobile Phone
20.18,Visa,www.amazon.com,Italy,14-05-2019 15:30,352,Rome,LAN Cable
551.97,MasterCard,www.flipkart.com,India,14-05-2019 15:30,353,Pune,HDMI Cable
69.04,Maestro,www.snapdeal.com,Thailand,14-05-2019 15:30,354,Bangkok,External Hard Drive
507.43,Visa,www.snapdeal.com,India,14-05-2019 15:30,355,Kolkata,Mobile Phone
438.7,MasterCard,www.amazon.com,India,14-05-2019 15:30,356,Bangalore,Wrist Watch
20.18,Visa,www.flipkart.com,United Kingdom,14-05-2019 15:30,357,London,Wrist Band
457.38,Visa,www.ebay.com,India,14-05-2019 15:30,358,Pune,LAN Cable
123.12,Maestro,www.flipkart.com,Singapore,14-05-2019 15:30,359,Singapore,Wrist Watch
429.6,Visa,www.snapdeal.com,India,14-05-2019 15:30,360,Bangalore,TV Stand
193.6,MasterCard,www.flipkart.com,Israel,14-05-2019 15:30,361,Jerusalem,External Hard Drive
323.47,MasterCard,www.amazon.com,France,14-05-2019 15:30,362,Paris,Text Books
438.61,Visa,www.flipkart.com,India,14-05-2019 15:30,363,Hyderabad,Desktop Computer
117.27,MasterCard,www.ebay.com,India,14-05-2019 15:30,364,Hyderabad,Laptop
540.41,MasterCard,www.ebay.com,United States,14-05-2019 15:30,365,New York City,External Hard Drive
312.53,MasterCard,www.amazon.com,France,14-05-2019 15:30,366,Paris,Wrist Band
159.87,Visa,www.flipkart.com,France,14-05-2019 15:30,367,Paris,Desktop Computer
523.33,Visa,www.snapdeal.com,India,14-05-2019 15:30,368,Bangalore,Laptop
167.02,MasterCard,www.ebay.com,Inida,14-05-2019 15:30,369,New Delhi,Mobile Phone
14.19,Visa,www.flipkart.com,India,14-05-2019 15:30,370,Chennai,TV Stand
471.82,Visa,www.snapdeal.com,Singapore,14-05-2019 15:30,371,Singapore,HDMI Cable
305.36,MasterCard,www.amazon.com,India,14-05-2019 15:30,372,Mumbai,Pen Drive
201.81,Maestro,www.snapdeal.com,India,14-05-2019 15:30,373,Pune,Text Books
163.21,MasterCard,www.amazon.com,France,14-05-2019 15:30,374,Paris,LAN Cable
250.7,Visa,www.ebay.com,India,14-05-2019 15:30,375,Kolkata,Laptop
126.2,MasterCard,www.ebay.com,United Kingdom,14-05-2019 15:30,376,London,Desktop Computer
265.05,Visa,www.ebay.com,India,14-05-2019 15:30,377,Hyderabad,Mobile Phone
202.61,Visa,www.ebay.com,Inida,14-05-2019 15:30,378,New Delhi,Laptop
261.24,MasterCard,www.snapdeal.com,Italy,14-05-2019 15:30,379,Rome,TV
311.07,MasterCard,www.flipkart.com,France,14-05-2019 15:30,380,Paris,Desktop Computer
376.03,Visa,www.flipkart.com,Israel,14-05-2019 15:30,381,Jerusalem,Wrist Watch
528.96,Visa,www.amazon.com,Israel,14-05-2019 15:30,382,Jerusalem,Pen Drive
445.65,MasterCard,www.flipkart.com,India,14-05-2019 15:30,383,Hyderabad,HDMI Cable
65.41,Maestro,www.snapdeal.com,France,14-05-2019 15:30,384,Paris,HDMI Cable
374.88,Maestro,www.amazon.com,India,14-05-2019 15:30,385,Pune,Pen Drive
68.23,Maestro,www.amazon.com,United Kingdom,14-05-2019 15:30,386,London,Wrist Watch
357.72,MasterCard,www.flipkart.com,United States,14-05-2019 15:30,387,New York City,LAN Cable
26.01,Maestro,www.flipkart.com,Singapore,14-05-2019 15:30,388,Singapore,External Hard Drive
31.12,Visa,www.snapdeal.com,United States,14-05-2019 15:30,389,New York City,Wrist Watch
229.87,MasterCard,www.amazon.com,Singapore,14-05-2019 15:30,390,Singapore,Text Books
493.33,MasterCard,www.flipkart.com,India,14-05-2019 15:30,391,Kolkata,Text Books
478.92,MasterCard,www.ebay.com,India,14-05-2019 15:30,392,Hyderabad,HDMI Cable
77.29,Maestro,www.amazon.com,India,14-05-2019 15:30,393,Chennai,TV Stand
492.35,MasterCard,www.amazon.com,United Kingdom,14-05-2019 15:30,394,London,Text Books
235.52,Maestro,www.flipkart.com,Inida,14-05-2019 15:30,395,New Delhi,Desktop Computer
518.49,MasterCard,www.ebay.com,France,14-05-2019 15:30,396,Paris,External Hard Drive
8.2,MasterCard,www.flipkart.com,India,14-05-2019 15:30,397,Pune,HDMI Cable
144.49,Visa,www.snapdeal.com,India,14-05-2019 15:30,398,Hyderabad,TV
145.81,Maestro,www.amazon.com,Thailand,14-05-2019 15:30,399,Bangkok,HDMI Cable
280.58,Maestro,www.amazon.com,India,14-05-2019 15:30,400,Kolkata,Text Books
241.41,MasterCard,www.snapdeal.com,United States,14-05-2019 15:30,401,New York City,TV
394.67,Maestro,www.snapdeal.com,Italy,14-05-2019 15:30,402,Rome,Wrist Watch
466.9,MasterCard,www.snapdeal.com,Thailand,14-05-2019 15:30,403,Bangkok,Pen Drive
128.84,Visa,www.amazon.com,United States,14-05-2019 15:30,404,New York City,Desktop Computer
376.89,MasterCard,www.snapdeal.com,India,14-05-2019 15:30,405,Pune,TV Stand
413.87,Maestro,www.flipkart.com,United Kingdom,14-05-2019 15:30,406,London,Laptop
526.06,MasterCard,www.flipkart.com,India,14-05-2019 15:30,407,Mumbai,Pen Drive
77.64,Maestro,www.snapdeal.com,India,14-05-2019 15:31,408,Hyderabad,HDMI Cable
309.71,MasterCard,www.flipkart.com,India,14-05-2019 15:31,409,Chennai,Mobile Phone
464.22,Visa,www.amazon.com,France,14-05-2019 15:31,410,Paris,TV Stand
113.69,MasterCard,www.amazon.com,Italy,14-05-2019 15:31,411,Rome,TV
551.33,Maestro,www.snapdeal.com,India,14-05-2019 15:31,412,Kolkata,Text Books
328.61,MasterCard,www.flipkart.com,India,14-05-2019 15:31,413,Bangalore,Text Books
366.68,Visa,www.flipkart.com,India,14-05-2019 15:31,414,Mumbai,Laptop
209.32,Maestro,www.flipkart.com,Italy,14-05-2019 15:31,415,Rome,TV Stand
401.39,MasterCard,www.flipkart.com,India,14-05-2019 15:31,416,Hyderabad,HDMI Cable
137.73,Visa,www.snapdeal.com,India,14-05-2019 15:31,417,Bangalore,Laptop
238.39,Visa,www.flipkart.com,India,14-05-2019 15:31,418,Mumbai,TV Stand
123.52,Maestro,www.ebay.com,United States,14-05-2019 15:31,419,New York City,Mobile Phone
63.61,Maestro,www.amazon.com,Inida,14-05-2019 15:31,420,New Delhi,LAN Cable
228.02,Visa,www.ebay.com,United States,14-05-2019 15:31,421,New York City,LAN Cable
554.62,MasterCard,www.snapdeal.com,India,14-05-2019 15:31,422,Hyderabad,Wrist Band
16.37,MasterCard,www.amazon.com,Israel,14-05-2019 15:31,423,Jerusalem,TV Stand
132.93,Visa,www.amazon.com,United Kingdom,14-05-2019 15:31,424,London,TV
240.46,Maestro,www.ebay.com,United Kingdom,14-05-2019 15:31,425,London,Pen Drive
298.92,Maestro,www.ebay.com,United Kingdom,14-05-2019 15:31,426,London,Mobile Phone
439.95,Visa,www.ebay.com,United States,14-05-2019 15:31,427,New York City,Pen Drive
154.93,MasterCard,www.ebay.com,United Kingdom,14-05-2019 15:31,428,London,HDMI Cable
388.13,MasterCard,www.ebay.com,France,14-05-2019 15:31,429,Paris,HDMI Cable
55.27,MasterCard,www.ebay.com,Inida,14-05-2019 15:31,430,New Delhi,Wrist Band
34.34,Maestro,www.amazon.com,United States,14-05-2019 15:31,431,New York City,External Hard Drive
493.9,Visa,www.amazon.com,Israel,14-05-2019 15:31,432,Jerusalem,Laptop
210.74,Visa,www.snapdeal.com,United Kingdom,14-05-2019 15:31,433,London,Wrist Band
304.35,Visa,www.snapdeal.com,France,14-05-2019 15:31,434,Paris,LAN Cable
54.17,Maestro,www.amazon.com,Thailand,14-05-2019 15:31,435,Bangkok,TV
66.23,MasterCard,www.ebay.com,France,14-05-2019 15:31,436,Paris,Wrist Band
126.06,Maestro,www.snapdeal.com,Italy,14-05-2019 15:31,437,Rome,Desktop Computer
351.67,MasterCard,www.snapdeal.com,India,14-05-2019 15:31,438,Chennai,Text Books
70.53,Maestro,www.amazon.com,Singapore,14-05-2019 15:31,439,Singapore,TV
250.26,Maestro,www.snapdeal.com,India,14-05-2019 15:31,440,Chennai,Pen Drive
450.91,MasterCard,www.amazon.com,Singapore,14-05-2019 15:31,441,Singapore,Desktop Computer
451.06,Visa,www.amazon.com,India,14-05-2019 15:31,442,Kolkata,External Hard Drive
44.42,Maestro,www.amazon.com,Italy,14-05-2019 15:31,443,Rome,TV
261.79,Visa,www.ebay.com,Thailand,14-05-2019 15:31,444,Bangkok,External Hard Drive
102.06,MasterCard,www.ebay.com,United States,14-05-2019 15:31,445,New York City,Text Books
341.2,Visa,www.flipkart.com,Italy,14-05-2019 15:31,446,Rome,Desktop Computer
151.85,MasterCard,www.flipkart.com,Thailand,14-05-2019 15:31,447,Bangkok,Wrist Watch
213.45,Maestro,www.ebay.com,Inida,14-05-2019 15:31,448,New Delhi,Pen Drive
236.25,Maestro,www.ebay.com,India,14-05-2019 15:31,449,Chennai,Mobile Phone
172.32,Visa,www.flipkart.com,France,14-05-2019 15:31,450,Paris,Mobile Phone
479.63,Maestro,www.flipkart.com,Inida,14-05-2019 15:31,451,New Delhi,LAN Cable
454.91,MasterCard,www.ebay.com,Singapore,14-05-2019 15:31,452,Singapore,Laptop
230.18,MasterCard,www.amazon.com,India,14-05-2019 15:31,453,Mumbai,External Hard Drive
135.58,MasterCard,www.ebay.com,India,14-05-2019 15:31,454,Mumbai,Laptop
294.66,MasterCard,www.snapdeal.com,India,14-05-2019 15:31,455,Mumbai,Pen Drive
486.83,Visa,www.flipkart.com,Inida,14-05-2019 15:31,456,New Delhi,Wrist Band
148.19,Visa,www.amazon.com,India,14-05-2019 15:31,457,Hyderabad,TV Stand
133.57,MasterCard,www.flipkart.com,Singapore,14-05-2019 15:31,458,Singapore,Laptop
54.53,Visa,www.amazon.com,Thailand,14-05-2019 15:31,459,Bangkok,TV
251.92,MasterCard,www.ebay.com,United Kingdom,14-05-2019 15:31,460,London,LAN Cable
350.17,Maestro,www.flipkart.com,Inida,14-05-2019 15:31,461,New Delhi,HDMI Cable
331.66,Maestro,www.snapdeal.com,Singapore,14-05-2019 15:31,462,Singapore,Text Books
389.12,MasterCard,www.amazon.com,India,14-05-2019 15:31,463,Kolkata,External Hard Drive
508.23,Visa,www.snapdeal.com,United Kingdom,14-05-2019 15:31,464,London,External Hard Drive
79.68,MasterCard,www.ebay.com,India,14-05-2019 15:31,465,Chennai,Text Books
385.17,Visa,www.amazon.com,India,14-05-2019 15:31,466,Pune,TV
365.01,Visa,www.snapdeal.com,France,14-05-2019 15:31,467,Paris,Mobile Phone
190.68,Visa,www.snapdeal.com,United Kingdom,14-05-2019 15:32,468,London,Pen Drive
354.07,Maestro,www.ebay.com,Italy,14-05-2019 15:32,469,Rome,LAN Cable
20.63,MasterCard,www.ebay.com,India,14-05-2019 15:32,470,Pune,Pen Drive
130.46,Maestro,www.snapdeal.com,Thailand,14-05-2019 15:32,471,Bangkok,Desktop Computer
26.74,Maestro,www.ebay.com,Thailand,14-05-2019 15:32,472,Bangkok,TV
125.63,Maestro,www.ebay.com,Singapore,14-05-2019 15:32,473,Singapore,Pen Drive
362.77,MasterCard,www.ebay.com,India,14-05-2019 15:32,474,Kolkata,Desktop Computer
63.91,MasterCard,www.flipkart.com,Inida,14-05-2019 15:32,475,New Delhi,External Hard Drive
458.28,MasterCard,www.ebay.com,India,14-05-2019 15:32,476,Mumbai,TV Stand
466.08,Maestro,www.ebay.com,United Kingdom,14-05-2019 15:32,477,London,External Hard Drive
406.84,MasterCard,www.snapdeal.com,India,14-05-2019 15:32,478,Kolkata,TV Stand
351.41,Maestro,www.snapdeal.com,Thailand,14-05-2019 15:32,479,Bangkok,Laptop
115.81,Maestro,www.flipkart.com,India,14-05-2019 15:32,480,Bangalore,HDMI Cable
13.99,Visa,www.amazon.com,Inida,14-05-2019 15:32,481,New Delhi,Wrist Band
178.94,Visa,www.snapdeal.com,India,14-05-2019 15:32,482,Hyderabad,Desktop Computer
104.23,MasterCard,www.flipkart.com,Thailand,14-05-2019 15:32,483,Bangkok,TV
300.63,MasterCard,www.flipkart.com,India,14-05-2019 15:32,484,Hyderabad,Text Books
199.4,Visa,www.flipkart.com,India,14-05-2019 15:32,485,Hyderabad,TV
494.72,Visa,www.ebay.com,India,14-05-2019 15:32,486,Hyderabad,TV
375.83,Maestro,www.snapdeal.com,Thailand,14-05-2019 15:32,487,Bangkok,Wrist Watch
99.72,MasterCard,www.flipkart.com,India,14-05-2019 15:32,488,Mumbai,Mobile Phone
498.93,MasterCard,www.snapdeal.com,India,14-05-2019 15:32,489,Pune,Text Books
269.2,Maestro,www.snapdeal.com,India,14-05-2019 15:32,490,Chennai,Laptop
68.08,Maestro,www.snapdeal.com,Italy,14-05-2019 15:32,491,Rome,Wrist Band
341.61,Visa,www.amazon.com,Inida,14-05-2019 15:32,492,New Delhi,Text Books
458.05,MasterCard,www.amazon.com,United States,14-05-2019 15:32,493,New York City,Wrist Watch
494.64,MasterCard,www.amazon.com,India,14-05-2019 15:32,494,Mumbai,Pen Drive
421.45,Visa,www.ebay.com,Italy,14-05-2019 15:32,495,Rome,Wrist Watch
375.73,Maestro,www.ebay.com,Italy,14-05-2019 15:32,496,Rome,Text Books
491.79,Visa,www.snapdeal.com,United States,14-05-2019 15:32,497,New York City,Text Books
289.66,Visa,www.snapdeal.com,India,14-05-2019 15:32,498,Kolkata,Laptop
59.71,Visa,www.ebay.com,Singapore,14-05-2019 15:32,499,Singapore,Wrist Watch
303.7,Maestro,www.amazon.com,United Kingdom,14-05-2019 15:32,500,London,Wrist Band
49.52,MasterCard,www.snapdeal.com,Israel,14-05-2019 15:32,501,Jerusalem,Pen Drive
8.96,Visa,www.ebay.com,United States,14-05-2019 15:32,502,New York City,External Hard Drive
161.27,Visa,www.amazon.com,India,14-05-2019 15:32,503,Mumbai,LAN Cable
204.32,Maestro,www.flipkart.com,Singapore,14-05-2019 15:32,504,Singapore,External Hard Drive
380.8,Maestro,www.ebay.com,India,14-05-2019 15:32,505,Bangalore,HDMI Cable
351.57,Maestro,www.ebay.com,India,14-05-2019 15:32,506,Pune,Text Books
410.41,Maestro,www.flipkart.com,United Kingdom,14-05-2019 15:32,507,London,TV Stand
238.63,Maestro,www.snapdeal.com,India,14-05-2019 15:32,508,Hyderabad,HDMI Cable
93.32,Maestro,www.ebay.com,United Kingdom,14-05-2019 15:32,509,London,LAN Cable
308.81,Maestro,www.flipkart.com,Israel,14-05-2019 15:32,510,Jerusalem,Wrist Band
204.53,Maestro,www.snapdeal.com,India,14-05-2019 15:32,511,Chennai,Mobile Phone
76.09,MasterCard,www.flipkart.com,India,14-05-2019 15:32,512,Kolkata,TV
494.42,MasterCard,www.snapdeal.com,India,14-05-2019 15:32,513,Chennai,LAN Cable
122.3,Maestro,www.ebay.com,Italy,14-05-2019 15:32,514,Rome,HDMI Cable
109.09,MasterCard,www.ebay.com,France,14-05-2019 15:32,515,Paris,HDMI Cable
302.56,Maestro,www.flipkart.com,Israel,14-05-2019 15:32,516,Jerusalem,LAN Cable
86.18,MasterCard,www.flipkart.com,Israel,14-05-2019 15:32,517,Jerusalem,Wrist Watch
473.19,MasterCard,www.snapdeal.com,India,14-05-2019 15:32,518,Mumbai,External Hard Drive
142.59,Visa,www.amazon.com,Israel,14-05-2019 15:32,519,Jerusalem,LAN Cable
481.61,MasterCard,www.snapdeal.com,France,14-05-2019 15:32,520,Paris,TV
542.54,Visa,www.amazon.com,Italy,14-05-2019 15:32,521,Rome,Pen Drive
498.8,MasterCard,www.amazon.com,Thailand,14-05-2019 15:32,522,Bangkok,LAN Cable
525.33,Visa,www.snapdeal.com,France,14-05-2019 15:32,523,Paris,Wrist Band
121.4,Maestro,www.snapdeal.com,Thailand,14-05-2019 15:32,524,Bangkok,Wrist Band
128.45,MasterCard,www.snapdeal.com,Inida,14-05-2019 15:32,525,New Delhi,Pen Drive
473.91,Maestro,www.snapdeal.com,India,14-05-2019 15:32,526,Pune,TV Stand
361.29,MasterCard,www.amazon.com,India,14-05-2019 15:32,527,Kolkata,External Hard Drive
187.97,MasterCard,www.flipkart.com,India,14-05-2019 15:33,528,Hyderabad,Mobile Phone
155.62,Visa,www.ebay.com,France,14-05-2019 15:33,529,Paris,TV Stand
303.91,Maestro,www.flipkart.com,India,14-05-2019 15:33,530,Hyderabad,Wrist Band
37.64,Maestro,www.ebay.com,India,14-05-2019 15:33,531,Hyderabad,TV
229.83,Maestro,www.snapdeal.com,India,14-05-2019 15:33,532,Kolkata,Wrist Band
313.83,Maestro,www.snapdeal.com,India,14-05-2019 15:33,533,Bangalore,TV
329.04,Visa,www.ebay.com,India,14-05-2019 15:33,534,Bangalore,Mobile Phone
270.02,Maestro,www.snapdeal.com,India,14-05-2019 15:33,535,Kolkata,Text Books
312.87,Maestro,www.ebay.com,Thailand,14-05-2019 15:33,536,Bangkok,TV Stand
182.14,Visa,www.snapdeal.com,Thailand,14-05-2019 15:33,537,Bangkok,Text Books
248.91,MasterCard,www.flipkart.com,Israel,14-05-2019 15:33,538,Jerusalem,Text Books
443.88,Maestro,www.amazon.com,Italy,14-05-2019 15:33,539,Rome,Desktop Computer
288.41,MasterCard,www.snapdeal.com,India,14-05-2019 15:33,540,Bangalore,TV
125.88,Visa,www.amazon.com,India,14-05-2019 15:33,541,Mumbai,Wrist Watch
423.49,Visa,www.ebay.com,United States,14-05-2019 15:33,542,New York City,HDMI Cable
255.32,Visa,www.snapdeal.com,India,14-05-2019 15:33,543,Chennai,Pen Drive
180.13,Visa,www.ebay.com,Singapore,14-05-2019 15:33,544,Singapore,HDMI Cable
181.42,MasterCard,www.ebay.com,India,14-05-2019 15:33,545,Kolkata,Wrist Band
498.1,MasterCard,www.flipkart.com,India,14-05-2019 15:33,546,Kolkata,Wrist Band
55.52,MasterCard,www.snapdeal.com,Inida,14-05-2019 15:33,547,New Delhi,Mobile Phone
62.79,Visa,www.ebay.com,India,14-05-2019 15:33,548,Chennai,LAN Cable
295.08,Visa,www.flipkart.com,India,14-05-2019 15:33,549,Bangalore,Wrist Watch
374.97,MasterCard,www.flipkart.com,Israel,14-05-2019 15:33,550,Jerusalem,TV Stand
280.89,Maestro,www.ebay.com,Inida,14-05-2019 15:33,551,New Delhi,Desktop Computer
543.37,MasterCard,www.ebay.com,United States,14-05-2019 15:33,552,New York City,LAN Cable
304.8,Visa,www.amazon.com,Italy,14-05-2019 15:33,553,Rome,Pen Drive
301.52,MasterCard,www.flipkart.com,Italy,14-05-2019 15:33,554,Rome,Pen Drive
320.97,Maestro,www.flipkart.com,India,14-05-2019 15:33,555,Bangalore,HDMI Cable
383.66,Maestro,www.ebay.com,Israel,14-05-2019 15:33,556,Jerusalem,Mobile Phone
42.48,MasterCard,www.snapdeal.com,India,14-05-2019 15:33,557,Pune,LAN Cable
252.49,Maestro,www.snapdeal.com,India,14-05-2019 15:33,558,Chennai,LAN Cable
200.73,MasterCard,www.amazon.com,India,14-05-2019 15:33,559,Pune,Text Books
406.14,Maestro,www.ebay.com,India,14-05-2019 15:33,560,Chennai,Desktop Computer
137.64,Visa,www.ebay.com,United Kingdom,14-05-2019 15:33,561,London,LAN Cable
395.52,MasterCard,www.flipkart.com,France,14-05-2019 15:33,562,Paris,Mobile Phone
362.99,Visa,www.amazon.com,Singapore,14-05-2019 15:33,563,Singapore,Text Books
47.46,MasterCard,www.amazon.com,France,14-05-2019 15:33,564,Paris,Mobile Phone
